Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Gunnar Henderson","BAL",145.79,665.006,580.005,160.033,91.7131,29.3335,5.1603,33.8261,104.981,88.8192,72.4192,0.665,141.405,5.9851,4.0415,2.5559,,17.4607,4.3925,0.275917,0.1089,0.212637,0.51214,0.359932,0.519246,0.376187,0.879179,0.24333,5.92688,0.308714,1.49,0.375759,113.121,35.3298,151.032,1.86576,-1.629,40.6966233253479,5.4100000858306885,7.05128,7.659999847412109,,,,,,,1003.3,6.871917808,1003.3,6.871917808,0.342,0.353,0.361,0.368,0.375,0.382,0.39,0.399,0.412,0.355,0.362,0.367,0.372,0.376,0.38,0.385,0.39,0.398,"Gunnar Henderson","26289",683002
"Bobby Witt Jr.","KCR",138.51,627.438,568.716,168.984,99.6262,33.3866,7.2396,28.7317,99.7685,89.3857,46.3677,5.0195,97.7622,6.2744,4.1592,1.9213,,33.0141,9.973,0.297133,0.0739,0.155812,0.474291,0.354309,0.532859,0.375723,0.887167,0.235726,7.28507,0.314199,1.675,1.40154,106.496,33.0999,143.614,3.07654,4.545,34.387610912323,11.47100019454956,6.89633,1.6200000047683716,,,,,,,976.3,7.023741007,976.3,7.023741007,0.341,0.352,0.361,0.368,0.375,0.382,0.389,0.399,0.412,0.356,0.363,0.367,0.371,0.375,0.379,0.384,0.389,0.396,"Bobby Witt Jr.","25764",677951
"Mookie Betts","LAD",140.33,640.395,553.673,154.421,91.4813,32.2272,3.178,27.5343,102.061,83.4178,74.606,3.202,88.6431,5.7636,4.0838,2.2684,,14.2708,3.3257,0.278902,0.1165,0.138419,0.841645,0.367937,0.497779,0.371591,0.865716,0.218877,5.33428,0.287347,0.397,0.176182,106.566,31.6535,141.471,0.573182,-4.149,32.331337571144104,2.4819998741149902,5.79792,12.739999771118164,,,,,,,942.7,6.733571428,942.7,6.733571428,0.338,0.349,0.357,0.364,0.371,0.377,0.385,0.394,0.406,0.353,0.359,0.363,0.368,0.371,0.375,0.379,0.384,0.391,"Mookie Betts","13611",605141
"Francisco Lindor","NYM",142.75,654.299,578.474,149.383,91.2648,29.5605,2.0937,26.4644,94.9609,77.4673,59.6066,1.3086,124.546,9.8145,4.0085,2.3952,,22.5259,5.1472,0.258237,0.0910999,0.19035,0.478593,0.335639,0.453822,0.341787,0.789462,0.195585,5.65334,0.284883,0.694,1.16266,93.184,16.6454,123.226,1.85666,2.747,20.029288291931152,9.641999959945679,5.31468,14.600000381469727,,,,,,,838.9,5.866433566,838.9,5.866433566,0.31,0.32,0.328,0.334,0.341,0.347,0.354,0.363,0.375,0.323,0.33,0.334,0.338,0.341,0.345,0.349,0.354,0.361,"Francisco Lindor","12916",596019
"Fernando Tatis Jr.","SDP",128.51,581.601,520.243,145.199,81.3745,29.3088,1.3393,33.1767,91.249,86.8793,49.3198,0,121.633,6.3976,3.8543,1.7863,,16.3973,3.972,0.279099,0.0848,0.209135,0.405481,0.346519,0.531899,0.37467,0.878418,0.2528,5.08921,0.303348,1.059,0.588788,98.2232,30.1886,145.522,1.64779,2.183,33.307392716407776,-4.60699987411499,4.96438,11.140000343322754,,,,,,,876.2,6.792248062,876.2,6.792248062,0.337,0.349,0.358,0.366,0.373,0.381,0.389,0.4,0.414,0.352,0.359,0.365,0.37,0.374,0.379,0.384,0.39,0.398,"Fernando Tatis Jr.","19709",665487
"Elly De La Cruz","CIN",142.67,631.48,561.931,143.01,82.0985,29.4578,6.6057,24.8485,88.3888,83.1406,59.1697,1.8944,182.628,5.0518,4.3602,0.967,,50.9281,14.0312,0.254498,0.0937001,0.289206,0.323991,0.328672,0.463091,0.34024,0.791763,0.208593,7.77525,0.329311,0.65,3.36303,89.1477,15.2784,112.197,4.01303,3.778,13.22311782836914,10.911999940872192,4.66444,4.590000152587891,,,,,,,847.5,5.926573426,847.5,5.926573426,0.305,0.317,0.325,0.332,0.339,0.346,0.354,0.363,0.377,0.318,0.325,0.331,0.335,0.34,0.344,0.349,0.355,0.363,"Elly De La Cruz","26668",682829
"Corey Seager","TEX",113.6,514.117,452.263,128.656,76.7313,25.2787,0.5343,26.1116,78.3294,72.2376,52.2343,8.74,87.1964,4.6271,3.4327,1.5596,,2.3432,0.6999,0.284471,0.1016,0.169604,0.599042,0.361944,0.515934,0.371244,0.877878,0.231463,2.99964,0.299497,-1.167,-0.800214,85.4087,25.2683,144.949,-1.96721,-1.798,24.474274039268494,1.9399999380111694,4.49802,47.40999984741211,,,,,,,765,6.710526315,765,6.710526315,0.334,0.346,0.355,0.363,0.37,0.378,0.386,0.396,0.41,0.352,0.358,0.363,0.367,0.371,0.375,0.379,0.384,0.391,"Corey Seager","13624",608369
"Marcus Semien","TEX",133.71,619.347,555.039,142.346,90.3959,27.089,2.6132,22.2483,85.3477,65.5143,53.6355,1.2387,94.6896,4.3354,3.6277,2.71,,10.6249,2.3165,0.256462,0.0866,0.152886,0.566435,0.324854,0.434937,0.329332,0.759791,0.178475,5.1175,0.271882,0.601,0.0255856,81.9975,9.54747,115.467,0.626586,4.201,11.58738386631012,6.242000102996826,3.97368,104.12000274658203,,,,,,,731.7,5.460447761,731.7,5.460447761,0.297,0.307,0.315,0.322,0.328,0.335,0.342,0.351,0.363,0.311,0.317,0.322,0.325,0.329,0.333,0.337,0.341,0.348,"Marcus Semien","12533",543760
"Masyn Winn","STL",147.06,663.061,604.277,159.605,106.658,30.9407,4.3588,17.6468,85.1625,66.1694,47.9393,0.6631,110.341,3.9784,4.0217,2.8454,,15.2638,3.6739,0.264125,0.0722999,0.166411,0.434465,0.320384,0.417364,0.320519,0.737748,0.153239,5.5798,0.295554,1.366,0.318491,83.0817,5.51807,106.866,1.68449,1.321,7.128147840499878,8.674000144004822,3.91244,151.33999633789062,,,,,,,747.2,5.082993197,747.2,5.082993197,0.287,0.298,0.306,0.313,0.319,0.326,0.334,0.342,0.355,0.298,0.306,0.311,0.316,0.32,0.324,0.329,0.335,0.343,"Masyn Winn","27479",691026
"Trea Turner","PHI",135.41,619.521,569.782,158.581,104.541,31.3029,1.7921,20.9454,86.7264,70.6574,37.9766,0.6195,118.8,5.5757,3.8413,2.3449,,21.7539,3.9296,0.278319,0.0612999,0.19176,0.319669,0.327514,0.449829,0.335706,0.777343,0.17151,5.75778,0.317222,1.214,1.59534,85.1986,12.7282,115.03,2.80934,-4.167,13.943877220153809,2.6040000915527344,3.83972,24.399999618530273,,,,,,,781.7,5.79037037,781.7,5.79037037,0.303,0.314,0.321,0.328,0.335,0.341,0.349,0.357,0.37,0.317,0.323,0.328,0.332,0.335,0.339,0.343,0.348,0.355,"Trea Turner","16252",607208
"Anthony Volpe","NYY",143.48,596.537,536.851,131.171,83.2466,26.8959,4.1861,16.842,70.4014,64.5579,48.916,1.1931,126.697,5.3688,3.869,1.5314,,25.2344,6.2299,0.244333,0.082,0.212387,0.386087,0.311687,0.404143,0.311661,0.71583,0.15981,6.33999,0.28785,1.599,1.44769,70.493,0.711326,103.013,3.04669,4.054,5.103110074996948,11.227999687194824,3.74041,140.91000366210938,,,,,,,650.2,4.546853146,650.2,4.546853146,0.278,0.289,0.297,0.304,0.311,0.317,0.325,0.334,0.347,0.291,0.298,0.303,0.307,0.311,0.315,0.32,0.325,0.333,"Anthony Volpe","27647",683011
"Bo Bichette","TOR",128.61,586.796,542.431,152.041,101.768,29.6591,1.8479,18.7664,77.613,66.4113,34.5623,0.5868,111.09,4.1076,3.6132,2.0823,,10.0837,2.4582,0.280296,0.0589,0.189316,0.31112,0.326162,0.445579,0.333334,0.77174,0.165282,4.75678,0.320228,0.311,-0.0826106,79.578,10.9358,119.613,0.228389,-3.645,13.396583184599876,2.7860002517700195,3.69153,119.36000061035156,,,,,,,716.6,5.555038759,716.6,5.555038759,0.299,0.31,0.318,0.325,0.332,0.339,0.347,0.356,0.369,0.312,0.319,0.324,0.329,0.333,0.337,0.342,0.347,0.355,"Bo Bichette","19612",666182
"Willy Adames","SFG",142.45,630.441,556.389,133.677,77.2269,31.8075,1.1059,23.5371,79.3091,76.2453,64.7463,2.5218,151.56,3.7826,4.2614,1.2614,,13.0444,4.233,0.240259,0.1027,0.240404,0.427198,0.321381,0.428312,0.324895,0.749693,0.188053,4.40168,0.285668,0.668,-0.235975,81.2148,7.46703,110.31,0.432025,-0.65,8.204637855291367,6.472000241279602,3.68401,95.5999984741211,,,,,,,739,5.204225352,739,5.204225352,0.292,0.303,0.311,0.317,0.324,0.33,0.338,0.346,0.359,0.306,0.312,0.317,0.321,0.325,0.328,0.333,0.337,0.344,"Willy Adames","15986",642715
"Dansby Swanson","CHC",135.57,569.965,510.371,125.413,82.1284,23.7696,1.8089,17.7061,65.3361,66.4504,50.3849,1.1399,139.28,3.9898,4.175,1.0435,,12.9897,3.4529,0.245729,0.0884,0.244367,0.361752,0.316015,0.403468,0.313866,0.719483,0.157739,4.69568,0.301228,1.362,0.13115,68.3649,1.69152,103.466,1.49315,4.424,3.8552531003952026,11.20199966430664,3.51533,174.72000122070312,,,,,,,618.5,4.547794117,618.5,4.547794117,0.281,0.292,0.299,0.306,0.313,0.319,0.327,0.336,0.348,0.295,0.301,0.306,0.31,0.313,0.317,0.321,0.326,0.333,"Dansby Swanson","18314",621020
"Carlos Correa","MIN",113.01,507.634,445.137,119.394,76.1494,24.2138,1.8365,17.1945,67.5225,59.8279,53.6569,3.5534,99.3102,4.0611,3.4166,1.3621,,1.0557,0.3297,0.268219,0.1057,0.195633,0.540296,0.349836,0.446749,0.34439,0.796585,0.17853,2.97109,0.307785,-0.416,-0.950884,73.3597,13.9777,126.717,-1.36688,-1.92,14.151690006256104,2.3179999589920044,3.44864,242.02999877929688,,,,,,,638.1,5.646902654,638.1,5.646902654,0.309,0.32,0.329,0.336,0.343,0.35,0.358,0.368,0.381,0.324,0.331,0.336,0.34,0.344,0.348,0.353,0.358,0.365,"Carlos Correa","14162",621043
"Zach Neto","LAA",125.21,513.564,460.496,116.906,70.0732,25.6507,1.0163,20.166,66.7769,63.4575,35.4873,1.0271,111.21,12.3255,3.573,1.6815,,21.7373,6.0953,0.25387,0.0691001,0.216546,0.319102,0.321791,0.445362,0.331864,0.767153,0.191492,5.50489,0.290779,0.39,0.956525,69.039,8.96331,115.458,1.34652,-0.909,10.430307984352112,5.351000249385834,3.39796,199.02999877929688,,,,,,,630.3,5.0424,630.3,5.0424,0.294,0.306,0.315,0.323,0.33,0.338,0.347,0.357,0.372,0.308,0.316,0.321,0.327,0.331,0.336,0.341,0.348,0.357,"Zach Neto","31347",687263
"Jacob Wilson","ATH",118.51,448.136,410.107,119.142,82.9725,25.8294,2.3582,7.9819,52.3581,47.627,28.1878,0,48.2286,4.9295,3.2398,1.6722,,5.4018,1.2099,0.290514,0.0629,0.10762,0.584462,0.341034,0.423386,0.332935,0.764419,0.132871,4.46377,0.311254,-0.027,-0.325887,60.63,8.20791,121.954,-0.352887,-0.033,10.904504954814911,5.892000190913677,3.27756,338.45001220703125,,,,,,,524.1,4.40420168,524.1,4.40420168,0.29,0.303,0.314,0.323,0.331,0.34,0.35,0.361,0.378,0.301,0.312,0.319,0.326,0.332,0.338,0.345,0.354,0.366,"Jacob Wilson","33266",805779
"Oneil Cruz","PIT",131.16,574.917,513.618,132.589,78.1126,27.593,2.6661,24.2175,73.2931,78.9526,52.0874,3.4495,166.412,4.5993,4.0549,0.5568,,17.4416,4.6924,0.258147,0.0905999,0.289455,0.313002,0.329542,0.463704,0.340145,0.793247,0.205557,5.53113,0.331368,0.448,0.5512,81.1186,13.866,116.021,0.9992,-1.278,12.013199985027313,0.5190000534057617,3.27158,40,,,,,,,744,5.679389312,744,5.679389312,0.303,0.315,0.324,0.332,0.339,0.346,0.355,0.364,0.379,0.317,0.324,0.33,0.335,0.34,0.344,0.35,0.356,0.364,"Oneil Cruz","21711",665833
"Matt McLain","CIN",114.06,515.424,452.317,117.675,69.7958,24.5058,2.5026,20.8711,73.7628,64.2718,50.9239,1.0308,128.232,7.2159,3.4511,1.5156,,14.9398,4.5638,0.260161,0.0988001,0.248789,0.397123,0.342114,0.463833,0.348265,0.805947,0.203672,5.73066,0.315667,-0.046,0.138006,76.0929,15.7997,117.598,0.0920056,1.993,10.938582316040993,3.26800000667572,3.2399,92.5199966430664,,,,,,,684.3,6.002631578,684.3,6.002631578,0.307,0.32,0.33,0.339,0.347,0.355,0.364,0.375,0.391,0.32,0.329,0.336,0.342,0.348,0.353,0.359,0.367,0.377,"Matt McLain","29695",680574
"Xander Bogaerts","SDP",131.7,551.599,497.425,134.408,93.6856,24.0505,1.3259,15.346,63.242,62.2066,44.0176,0,96.8486,5.516,3.6306,1.0096,,11.9377,2.8917,0.270208,0.0798,0.175578,0.454499,0.334081,0.416441,0.328088,0.750523,0.146234,4.33803,0.306181,0.507,0.0860366,72.4757,7.95069,114.169,0.593037,-3.256,9.93889045715332,2.61299991607666,3.19342,154.8300018310547,,,,,,,634.1,4.803787878,634.1,4.803787878,0.295,0.305,0.313,0.32,0.327,0.334,0.341,0.35,0.363,0.308,0.315,0.32,0.324,0.328,0.332,0.336,0.341,0.348,"Xander Bogaerts","12161",593428
"Xavier Edwards","MIA",124.04,566.278,502.796,143.122,109.638,23.7159,4.3087,5.4593,71.213,43.3611,54.306,1.1326,80.2462,3.3977,3.3733,2.4049,,31.308,6.826,0.284653,0.0959,0.141708,0.676742,0.356155,0.381534,0.326172,0.737689,0.0968807,6.30349,0.327408,0.328,2.18523,73.5313,7.2892,106.581,2.51323,-1.135,6.969403982162476,4.870000123977661,3.17032,146.5,,,,,,,647.5,5.221774193,647.5,5.221774193,0.292,0.303,0.311,0.318,0.325,0.332,0.34,0.349,0.362,0.302,0.31,0.316,0.321,0.326,0.33,0.336,0.342,0.351,"Xavier Edwards","22266",669364
"Nico Hoerner","CHC",123.97,546.14,494.205,137.41,101.061,26.6451,1.8049,7.8986,66.5086,50.1265,37.9567,1.0923,61.4297,8.7382,3.4321,1.8079,,25.8675,5.9108,0.278042,0.0695,0.11248,0.617888,0.338221,0.387208,0.318989,0.725429,0.109167,5.76804,0.302377,1.141,1.62206,67.759,3.87263,106.914,2.76306,3.084,7.278239488601685,5.150000095367432,3.16187,202.41000366210938,,,,,,,611.7,4.933064516,611.7,4.933064516,0.287,0.297,0.305,0.312,0.318,0.325,0.332,0.34,0.353,0.299,0.306,0.311,0.315,0.319,0.323,0.327,0.332,0.339,"Nico Hoerner","21479",663538
"CJ Abrams","WSN",128.27,582.66,528.623,135.407,84.66,27.0376,4.3504,19.3593,80.0374,61.2708,36.358,2.3306,109.689,11.6532,3.512,2.5137,,34.617,8.1729,0.256151,0.0624,0.188256,0.331463,0.316159,0.433624,0.323633,0.749782,0.177473,7.27126,0.287898,0.653,2.58462,74.468,6.30948,107.858,3.23762,-4.212,8.712461709976196,2.202000141143799,3.13114,49.04999923706055,,,,,,,694.8,5.428125,694.8,5.428125,0.289,0.3,0.308,0.315,0.322,0.33,0.337,0.347,0.36,0.302,0.309,0.314,0.319,0.323,0.328,0.332,0.338,0.346,"CJ Abrams","25768",682928
"Jeremy Peña","HOU",136.85,566.37,523.625,138.92,94.483,26.389,1.9594,16.0885,63.4194,65.6751,29.3946,0.5664,105.982,8.4955,3.7543,1.0999,,14.6271,4.7722,0.265304,0.0519,0.187125,0.277355,0.312789,0.41536,0.316069,0.728149,0.150056,4.83819,0.303056,0.861,-0.0476257,68.938,2.68514,107.666,0.813374,-1.874,5.781013250350952,4.968999981880188,3.06014,161.89999389648438,,,,,,,617.1,4.504379562,617.1,4.504379562,0.283,0.293,0.301,0.308,0.315,0.322,0.329,0.338,0.351,0.296,0.303,0.308,0.312,0.316,0.32,0.324,0.329,0.336,"Jeremy Pena","21636",665161
"Gleyber Torres","DET",139.16,610.097,543.01,140.602,95.4316,27.3435,0.9923,16.8351,69.611,67.7672,58.2643,0,108.711,3.6606,4.2047,0.9577,,7.6286,2.4755,0.258932,0.0955001,0.178186,0.535958,0.332481,0.405952,0.323924,0.738433,0.14702,3.7032,0.293518,-0.415,-0.718797,78.1175,6.74957,112.837,-1.1338,-3.172,7.827090620994568,-0.8529999256134033,2.82072,229.0500030517578,,,,,,,686,4.935251798,686,4.935251798,0.292,0.302,0.31,0.317,0.323,0.329,0.336,0.345,0.357,0.305,0.311,0.316,0.32,0.324,0.327,0.332,0.336,0.343,"Gleyber Torres","16997",650402
"Ezequiel Tovar","COL",140.03,617.566,580.551,150.979,91.8474,34.1527,3.1673,21.8118,73.6471,76.836,26.6171,0.6176,158.548,4.9405,4.256,1.2018,,10.2062,3.3479,0.260062,0.0431,0.256731,0.16788,0.296151,0.442514,0.316757,0.738665,0.182452,4.86464,0.319368,-0.062,-0.283771,75.5113,3.2696,89.7607,-0.345771,6.352,-7.9074050188064575,13.354000091552734,2.68648,130.39999389648438,,,,,,,693.7,4.955,693.7,4.955,0.282,0.293,0.301,0.309,0.316,0.323,0.33,0.34,0.353,0.295,0.302,0.307,0.312,0.316,0.321,0.326,0.331,0.339,"Ezequiel Tovar","24064",678662
"Brayan Rocchio","CLE",120.71,459.41,405.376,99.8144,66.8128,22.5086,0.9763,9.5166,51.9214,45.9403,43.5061,0.4594,82.6156,5.5129,3.3302,1.6849,,11.832,3.4154,0.246227,0.0946999,0.17983,0.526609,0.325159,0.376997,0.310187,0.702155,0.13077,4.61167,0.285235,-0.312,0.0725734,53.744,0.00311591,103.226,-0.239427,0.945,1.4564633518457413,6.980999767780304,2.45307,442.1700134277344,,,,,,,485.8,4.014876033,485.8,4.014876033,0.274,0.285,0.294,0.302,0.309,0.316,0.324,0.334,0.348,0.287,0.295,0.3,0.305,0.31,0.314,0.319,0.325,0.334,"Brayan Rocchio","23690",677587
"J.P. Crawford","SEA",120.47,505.029,435.299,104.408,71.9506,21.127,1.3869,9.9437,54.2515,45.406,58.6843,0,100.38,6.0603,3.3154,1.6699,,3.9902,1.2394,0.239854,0.1162,0.198761,0.584623,0.336048,0.363291,0.312568,0.699339,0.123437,3.57691,0.287746,0.333,-0.782781,60.0483,0.971051,110.037,-0.449781,-4.518,5.350093126296997,1.5049996376037598,2.4467,433.739990234375,,,,,,,507.8,4.231666666,507.8,4.231666666,0.28,0.29,0.298,0.305,0.311,0.318,0.326,0.334,0.347,0.293,0.299,0.304,0.308,0.312,0.316,0.32,0.326,0.333,"J.P. Crawford","15491",641487
"Geraldo Perdomo","ARI",122.16,472.972,412.027,104.774,74.7958,20.7629,2.3784,6.8372,55.5271,44.3024,51.0809,0.473,75.5658,4.7297,3.3731,1.761,,13.9102,3.4993,0.25429,0.108,0.159768,0.675979,0.340792,0.366009,0.314551,0.706801,0.111719,5.29456,0.294108,1.111,0.337733,56.9916,1.66427,99.7462,1.44873,-0.323,1.305165097117424,5.784999787807465,2.35892,428.5299987792969,,,,,,,500.3,4.100819672,500.3,4.100819672,0.279,0.29,0.299,0.306,0.313,0.321,0.328,0.338,0.352,0.291,0.299,0.305,0.309,0.314,0.319,0.324,0.33,0.338,"Geraldo Perdomo","22799",672695
"Ha-Seong Kim","TBR",96.19,396.606,345.838,86.28,58.8476,15.9732,1.4249,10.0343,47.55,40.9883,43.6267,1.983,70.9659,3.1728,2.7293,1.2394,,17.159,4.263,0.249481,0.11,0.178933,0.614756,0.336598,0.390952,0.319634,0.727549,0.141471,5.38817,0.284959,0.175,0.887097,49.4125,3.01824,112.678,1.0621,-2.18,6.815444350242615,2.628999948501587,2.34084,355.2200012207031,,,,,,,443.8,4.622916666,443.8,4.622916666,0.283,0.294,0.303,0.311,0.318,0.326,0.334,0.344,0.358,0.299,0.306,0.311,0.315,0.319,0.323,0.328,0.333,0.34,"Ha-Seong Kim","27506",673490
"Matt Shaw","CHC",99.93,397.955,356.615,89.0184,59.0456,15.3109,2.0799,12.582,44.2842,46.8418,32.7915,0.398,85.8015,4.7755,2.7403,1.0328,,12.5363,3.8083,0.249621,0.0824,0.215606,0.382179,0.318917,0.410065,0.318078,0.728982,0.160444,5.40633,0.292892,0,0.205508,49.082,2.52996,106.3,0.205508,0,3.2036786526441574,1.6660000085830688,1.8716,999,,,,,,,446,4.46,446,4.46,0.275,0.289,0.299,0.308,0.316,0.325,0.335,0.346,0.363,0.289,0.299,0.306,0.312,0.317,0.323,0.329,0.337,0.348,"Matt Shaw","sa3022615",807713
"Willi Castro","MIN",131.59,536.699,480.476,117.783,78.3828,24.1867,3.3898,11.8233,58.0374,54.5032,38.7497,0,126.077,12.3441,3.651,1.4781,,17.4232,5.2928,0.245137,0.0722,0.234912,0.307349,0.315526,0.383409,0.307664,0.698935,0.138272,5.66314,0.30604,0.848,0.319138,61.6956,-1.08644,100.884,1.16714,-0.894,1.7098242044448853,-2.4239999651908875,1.774,234.25999450683594,,,,,,,551.6,4.178787878,551.6,4.178787878,0.274,0.285,0.293,0.3,0.307,0.313,0.321,0.33,0.343,0.287,0.294,0.299,0.303,0.307,0.311,0.316,0.321,0.328,"Willi Castro","17338",650489
"Brooks Lee","MIN",93.86,357.354,324.819,82.9635,53.9766,18.3528,1.3721,9.262,41.0657,39.4336,26.5157,1.4294,57.363,2.1441,2.5777,1.2978,,4.9476,1.153,0.255415,0.0742,0.160521,0.462244,0.313499,0.405908,0.311909,0.719406,0.150493,4.37039,0.282628,-0.025,-0.118372,42.3001,0.497468,103.87,-0.143372,0.748,1.43883116543293,3.1169999837875366,1.70082,403.1000061035156,,,,,,,376,4,376,4,0.269,0.283,0.293,0.301,0.31,0.319,0.328,0.34,0.357,0.285,0.294,0.3,0.306,0.311,0.317,0.323,0.33,0.34,"Brooks Lee","31595",686797
"Jorge Polanco","SEA",112.19,452.418,397.383,88.1486,57.1857,15.2281,0.441,15.2938,48.6993,49.4953,46.7348,1.8097,123.149,3.6193,3.3314,1.3501,,4.0213,1.3404,0.221823,0.1033,0.272201,0.379498,0.307055,0.377823,0.300801,0.684878,0.156,3.13481,0.277784,0.068,-0.573077,49.5082,-3.41483,101.76,-0.505077,-1.494,0.40588879585266113,0.3760000467300415,1.63835,417.3999938964844,,,,,,,438.1,3.911607142,438.1,3.911607142,0.265,0.276,0.285,0.292,0.299,0.307,0.315,0.325,0.339,0.28,0.287,0.292,0.296,0.3,0.305,0.309,0.315,0.322,"Jorge Polanco","13152",593871
"Tommy Edman","LAD",116.13,458.69,417.382,105.555,70.587,21.3518,2.0128,11.6032,54.6908,51.7429,31.6955,0.4587,81.932,4.5869,3.3767,1.6496,,17.823,3.7284,0.252897,0.0691,0.178622,0.386851,0.310338,0.397099,0.308453,0.707437,0.144202,5.89639,0.287118,0.601,1.21474,53.0193,-0.637356,98.9747,1.81574,-2.73,1.253373384475708,-0.75,1.62954,175.39999389648438,,,,,,,495.7,4.273275862,495.7,4.273275862,0.272,0.284,0.292,0.3,0.307,0.314,0.323,0.332,0.346,0.287,0.294,0.299,0.304,0.308,0.312,0.317,0.323,0.331,"Tommy Edman","19470",669242
"Kristian Campbell","BOS",73.21,296.817,260.682,69.2198,45.3559,14.8228,1.3726,7.6686,36.4345,33.3717,29.0287,0.2968,67.9076,4.1554,2.0841,0.8676,,7.2339,2.1122,0.265534,0.0977998,0.228786,0.427474,0.346018,0.421179,0.335792,0.767197,0.155645,5.02887,0.328818,0,-0.0262029,40.8399,6.1188,114.198,-0.0262029,0,4.795722274109721,0.7960000038146973,1.59939,999,,,,,,,356.5,4.883561643,356.5,4.883561643,0.29,0.305,0.315,0.325,0.334,0.344,0.354,0.367,0.385,0.306,0.316,0.323,0.329,0.335,0.341,0.348,0.356,0.367,"Kristian Campbell","sa3023011",692225
"Orlando Arcia","ATL",124.23,484.02,438.604,104.683,69.2024,20.3401,0.5053,14.6355,53.3962,55.3238,36.7371,0.484,99.3878,3.3881,3.5989,1.6912,,1.7704,0.5052,0.238674,0.0759,0.205338,0.369634,0.300228,0.387457,0.30042,0.687685,0.148784,2.70387,0.274385,-0.3,-0.709569,52.8179,-3.80182,90.6769,-1.00957,-1.172,-6.40572190284729,5.038999915122986,1.52351,446.1700134277344,,,,,,,474.7,3.828225806,474.7,3.828225806,0.265,0.276,0.285,0.292,0.299,0.306,0.314,0.324,0.337,0.28,0.286,0.291,0.296,0.3,0.304,0.309,0.314,0.322,"Orlando Arcia","13185",606115
"Tyler Fitzgerald","SFG",110.77,429.791,391.303,89.9079,54.9005,18.6178,2.1425,14.2471,49.6326,47.892,28.2802,0,129.365,5.5873,3.0622,1.5576,,15.6817,3.419,0.229765,0.0658,0.300995,0.218608,0.289037,0.397523,0.298626,0.68656,0.167758,6.16117,0.301734,0.43,1.05103,46.2796,-3.99651,92.6292,1.48103,2.076,-2.3071584701538086,2.3839999735355377,1.48609,243.19000244140625,,,,,,,435.1,3.919819819,435.1,3.919819819,0.26,0.272,0.281,0.289,0.297,0.305,0.313,0.324,0.339,0.276,0.283,0.289,0.294,0.298,0.303,0.308,0.313,0.322,"Tyler Fitzgerald","26208",666149
"Josh Smith","TEX",89.58,380.664,333.074,81.796,54.6832,17.2047,0.9475,8.9605,43.9974,38.939,35.2875,0.3807,79.3382,8.7553,2.6495,0.8979,,6.1637,1.8101,0.245579,0.0926999,0.208421,0.444773,0.331359,0.38363,0.31638,0.714989,0.138051,4.21245,0.294375,-0.541,-0.276545,46.4292,1.89988,106.356,-0.817545,-1.186,1.9509961605072021,-0.9729999899864197,1.41156,409.6700134277344,,,,,,,403.6,4.484444444,403.6,4.484444444,0.278,0.29,0.299,0.307,0.315,0.323,0.331,0.342,0.357,0.294,0.301,0.307,0.311,0.316,0.32,0.325,0.331,0.34,"Josh Smith","26396",669701
"Ernie Clement","TOR",78.71,310.763,290.366,78.6786,54.6473,14.956,1.5581,7.5172,34.473,35.8082,14.5748,0.3108,30.8949,2.4861,2.294,1.0423,,6.3889,1.9626,0.270964,0.0469001,0.0994163,0.471754,0.309116,0.41087,0.311721,0.719985,0.139906,4.89634,0.27989,-0.286,-0.080584,36.738,0.385598,104.409,-0.366584,-0.1,1.2012989521026611,1.4970000013709068,1.34857,380.3599853515625,,,,,,,339.3,4.294936708,339.3,4.294936708,0.269,0.282,0.292,0.301,0.31,0.319,0.328,0.34,0.357,0.288,0.296,0.302,0.306,0.311,0.316,0.321,0.327,0.336,"Ernie Clement","20352",676391
"Dylan Moore","SEA",78.41,314.033,269.025,55.2154,32.7046,12.6335,1.7115,8.1658,35.3604,30.2018,34.2924,0.6281,91.2264,7.5368,2.2052,0.9736,,17.9438,4.7411,0.205243,0.1092,0.290499,0.375904,0.309988,0.355987,0.296926,0.665975,0.150744,6.49574,0.273802,0.132,1.08529,33.3852,-3.34976,99.0339,1.21729,0.028,0.8701529204845428,0.34200001135468483,1.20635,345.3800048828125,,,,,,,309.5,3.967948717,309.5,3.967948717,0.255,0.268,0.278,0.287,0.295,0.304,0.313,0.325,0.341,0.273,0.281,0.286,0.292,0.296,0.301,0.306,0.313,0.322,"Dylan Moore","18042",664238
