Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",139.14,624.685,508.461,140.187,72.573,22.7055,0.703,44.2053,107.022,103.697,104.322,14.3677,161.131,6.2468,4.2736,1.3811,,7.5178,1.9267,0.275708,0.167,0.25794,0.647437,0.402302,0.583947,0.411672,0.986249,0.308239,3.84009,0.312239,0.087,-0.608805,124.104,51.0292,173.363,-0.521805,0.344,51.91593557596207,-7.749000400304794,6.71214,3.1600000858306885,,,,,,,1101.6,7.925179856,1101.6,7.925179856,0.376,0.388,0.396,0.404,0.411,0.418,0.426,0.435,0.448,0.393,0.399,0.404,0.408,0.411,0.415,0.419,0.424,0.431,"Aaron Judge","15640",592450
"Yordan Alvarez","HOU",134.99,597.688,511.143,154.945,87.0624,30.682,2.2329,34.9675,93.7171,100.993,72.2007,11.3561,101.871,9.563,4.2469,0.5341,,3.3645,0.9937,0.303134,0.1208,0.170442,0.708748,0.396395,0.577128,0.408485,0.973523,0.273994,3.67974,0.316938,-0.723,-0.972375,117.207,47.2908,172.673,-1.69537,-0.557,48.00410735607147,-13.926999866962433,5.57714,17.09000015258789,,,,,,,1036.2,7.675555555,1036.2,7.675555555,0.373,0.384,0.393,0.4,0.408,0.415,0.423,0.432,0.445,0.389,0.396,0.4,0.404,0.408,0.412,0.416,0.421,0.428,"Yordan Alvarez","19556",670541
"Shohei Ohtani","LAD",145.46,668.606,573.947,161.401,85.0643,29.5176,4.5713,42.248,119.825,101.621,82.6397,11.3663,154.277,5.3488,4.0892,2.581,,33.1771,8.3982,0.281213,0.1236,0.230744,0.535658,0.374445,0.5694,0.395411,0.943845,0.288187,6.75416,0.312319,0.388,1.958,124.078,45.8661,157.504,2.346,0,48.32144212722778,-16.969999313354492,5.53741,1.5299999713897705,,,,,,,1142.2,7.877241379,1142.2,7.877241379,0.361,0.372,0.38,0.388,0.394,0.401,0.409,0.418,0.431,0.377,0.383,0.388,0.391,0.395,0.399,0.403,0.408,0.414,"Shohei Ohtani","19755",660271
"Adley Rutschman","BAL",126.38,569.992,494.992,129.744,85.093,25.1044,1.1594,18.3873,76.9422,64.2711,65.4921,2.85,89.2967,3.9899,3.8022,1.7156,,2.195,0.6818,0.262113,0.1149,0.156663,0.733421,0.35058,0.428954,0.339729,0.779534,0.166841,3.08581,0.28472,0.399,-1.03461,80.233,13.5564,125.387,-0.635611,-0.809,15.92167216539383,4.660999774932861,4.38078,63.43000030517578,,,,,,,688.4,5.463492063,688.4,5.463492063,0.306,0.317,0.325,0.332,0.339,0.345,0.353,0.362,0.375,0.32,0.327,0.331,0.335,0.339,0.343,0.348,0.353,0.36,"Adley Rutschman","26288",668939
"Manny Machado","SDP",137.92,595.722,541.515,144.633,89.2388,26.8992,0.5476,27.9472,76.2989,89.0969,47.5386,4.1701,117.671,2.3829,3.8471,0.4385,,6.785,2.0381,0.267089,0.0797999,0.197527,0.403995,0.326826,0.473613,0.342033,0.800439,0.206524,3.46724,0.291901,-0.667,-0.533843,84.9597,15.2733,123.555,-1.20084,-0.498,15.579207062721252,0.613999992609024,3.72124,38.220001220703125,,,,,,,774.9,5.615217391,774.9,5.615217391,0.308,0.319,0.327,0.334,0.341,0.348,0.355,0.365,0.378,0.323,0.329,0.334,0.338,0.342,0.346,0.35,0.355,0.362,"Manny Machado","11493",592518
"Mark Vientos","NYM",140.13,586.96,530.044,132.422,76.7973,24.0038,1.1577,30.4636,74.9165,86.3153,46.3111,0.587,165.533,5.2826,4.3597,0.9622,,1.1082,0.3635,0.249833,0.0788999,0.282017,0.27977,0.314022,0.471909,0.33723,0.785931,0.222076,2.56912,0.30129,-1.197,-0.934263,81.4409,12.7794,120.159,-2.13126,-0.91,12.018260717391968,0.39299994707107544,3.30051,104.33999633789062,,,,,,,721.4,5.152857142,721.4,5.152857142,0.301,0.312,0.321,0.329,0.336,0.343,0.351,0.361,0.375,0.315,0.322,0.328,0.332,0.337,0.341,0.346,0.352,0.36,"Mark Vientos","22184",668901
"Brandon Lowe","TBR",109.06,489.478,432.483,103.971,59.2178,19.1018,1.7606,23.8912,66.8024,64.7962,46.5004,1.4684,124.425,5.8737,3.2887,1.3322,,5.3464,1.3871,0.240406,0.095,0.2542,0.373721,0.320284,0.458441,0.335346,0.778726,0.218035,4.52663,0.278583,0.72,-0.361646,67.1729,9.91468,123.73,0.358354,-1.719,13.648611903190613,-0.5709999799728394,3.03581,224.72000122070312,,,,,,,608.2,5.579816513,608.2,5.579816513,0.297,0.309,0.318,0.326,0.334,0.342,0.35,0.36,0.375,0.313,0.321,0.326,0.33,0.335,0.339,0.344,0.35,0.358,"Brandon Lowe","18882",664040
"Royce Lewis","MIN",114.2,484.247,434.746,110.498,64.4576,21.6074,0.7786,23.6542,61.6221,69.4515,41.3547,1.4527,113.643,3.874,3.6164,0.6552,,4.8276,1.4502,0.254166,0.0854001,0.234679,0.363901,0.322021,0.470677,0.340039,0.792697,0.216511,3.6347,0.288454,0,-0.476046,68.284,11.6378,123.657,-0.476046,-0.294,12.631662428379059,0.08700001239776611,2.98073,129.08999633789062,,,,,,,617.8,5.419298245,617.8,5.419298245,0.3,0.312,0.322,0.331,0.339,0.347,0.356,0.367,0.383,0.314,0.322,0.329,0.334,0.34,0.345,0.351,0.358,0.368,"Royce Lewis","20437",668904
"Yainer Diaz","HOU",127.12,532.44,500.108,141.004,92.6425,26.2222,2.0637,20.0758,63.8382,74.1881,23.3741,0.5324,94.6204,4.2595,3.9124,0.7859,,1.63,0.4979,0.281948,0.0439,0.177711,0.24703,0.317195,0.463063,0.334793,0.780257,0.181115,3.07746,0.310611,-1.336,-0.820721,72.8316,10.5479,120.836,-2.15672,0.098,10.536895275115967,4.583000130951405,2.94509,58.900001525878906,,,,,,,649.2,5.111811023,649.2,5.111811023,0.298,0.31,0.319,0.326,0.334,0.341,0.349,0.359,0.373,0.313,0.32,0.325,0.33,0.334,0.339,0.344,0.349,0.357,"Yainer Diaz","23003",673237
"Brent Rooker","ATH",136.34,607.971,535.129,133.196,74.1231,23.4802,1.5531,34.0398,85.2969,86.9617,59.5204,3.0399,181.73,7.9036,4.0942,1.3242,,7.5515,2.3069,0.248905,0.0979,0.298912,0.327522,0.330703,0.489419,0.350662,0.820122,0.240514,4.23796,0.306555,0.024,-0.517167,90.9288,19.8095,134.424,-0.493167,-0.144,23.453481018543243,-15.463999688625336,2.91827,66.26000213623047,,,,,,,821.1,6.0375,821.1,6.0375,0.315,0.326,0.335,0.342,0.35,0.357,0.365,0.374,0.388,0.33,0.337,0.342,0.346,0.35,0.354,0.359,0.364,0.372,"Brent Rooker","19627",667670
"Vinnie Pasquantino","KCR",127.66,563.923,500.396,135.879,81.5461,29.6533,1.8908,22.7888,73.0722,79.0707,54.0238,1.6918,78.362,5.0753,4.0209,0.4063,,1.7943,0.539,0.271543,0.0958,0.138959,0.689413,0.346003,0.474984,0.35337,0.820987,0.203441,3.0626,0.280436,-1.077,-0.956117,85.5699,19.6033,127.889,-2.03312,0.835,15.962421417236328,-10.371000349521637,2.51895,114.05000305175781,,,,,,,754.2,5.8921875,754.2,5.8921875,0.317,0.329,0.337,0.345,0.352,0.36,0.368,0.377,0.391,0.331,0.339,0.344,0.349,0.353,0.357,0.362,0.368,0.376,"Vinnie Pasquantino","27676",686469
"Kyle Schwarber","PHI",141.03,628.01,524.307,119.497,62.7337,18.9541,0.7965,37.0125,91.2934,88.8186,92.6943,3.7681,180.414,5.6521,3.8836,1.4733,,5.0628,1.4447,0.227914,0.1476,0.287279,0.513787,0.347694,0.478882,0.355782,0.826576,0.250969,3.50709,0.265424,-0.76,-0.814125,96.5138,23.0504,128.543,-1.57413,-0.381,19.860755681991577,-16.435000866651535,2.51369,76.23999786376953,,,,,,,854.7,6.061702127,854.7,6.061702127,0.322,0.333,0.341,0.348,0.355,0.362,0.369,0.378,0.391,0.337,0.344,0.348,0.352,0.355,0.359,0.363,0.368,0.375,"Kyle Schwarber","16478",656941
"Luis Arraez","SDP",134.43,619.944,570.944,175.645,134.709,29.7489,2.1158,9.0715,79.6325,55.4013,37.1346,4.3396,38.1962,5.5795,3.6737,2.6119,,7.6836,2.2052,0.30764,0.0598999,0.0616123,0.972207,0.353714,0.414822,0.333883,0.768536,0.107182,4.29569,0.315869,0.434,-0.722447,84.3476,11.8277,118.07,-0.288447,1.481,13.107280731201172,-11.621000289916992,2.28564,193.8300018310547,,,,,,,736.2,5.49402985,736.2,5.49402985,0.303,0.313,0.32,0.327,0.333,0.339,0.346,0.354,0.366,0.315,0.321,0.326,0.33,0.334,0.337,0.342,0.346,0.353,"Luis Arraez","18568",650333
"Willson Contreras","STL",107.18,469.842,403.556,100.16,59.5664,20.4227,0.6612,19.5101,59.784,62.1547,50.2731,1.4095,113.924,12.2159,3.3732,0.4238,,4.7695,1.6758,0.248195,0.107,0.242473,0.441287,0.346492,0.447115,0.3454,0.793607,0.19892,3.64706,0.294888,-0.648,-0.676998,68.2802,13.319,123.612,-1.325,2.26,11.941272497177124,-7.418999910354614,2.08295,75.05000305175781,,,,,,,597.6,5.585046728,597.6,5.585046728,0.308,0.32,0.329,0.337,0.344,0.352,0.36,0.37,0.385,0.324,0.331,0.336,0.341,0.345,0.349,0.354,0.36,0.367,"Willson Contreras","11609",575929
"Christopher Morel","TBR",105.39,433.05,383.264,89.282,52.0715,15.523,2.2014,19.4862,52.1387,56.9278,41.1397,1.2991,117.969,4.7635,2.9356,0.947,,7.9329,2.7728,0.232952,0.0949999,0.272414,0.348734,0.312854,0.43747,0.324301,0.750324,0.204518,4.87912,0.280592,0.45,-0.299426,55.5793,4.922,115.961,0.150574,1.617,8.059003189206123,-4.146999955177307,1.89493,268.42999267578125,,,,,,,496.6,4.729523809,496.6,4.729523809,0.286,0.298,0.307,0.315,0.323,0.331,0.339,0.35,0.365,0.303,0.31,0.315,0.32,0.324,0.328,0.333,0.338,0.346,"Christopher Morel","21897",666624
"Christian Yelich","MIL",101.23,457.582,392.959,104.973,69.9865,19.1958,2.1326,13.6581,63.1818,50.5794,56.6487,4.1182,99.2222,3.6607,3.0266,1.2869,,17.4265,3.8253,0.267135,0.1238,0.21684,0.570928,0.362227,0.431109,0.345018,0.793336,0.163974,5.63702,0.322547,0.673,0.940181,66.3578,12.8308,121.515,1.61318,-1.071,13.38582730293274,-10.411999583244324,1.88087,115.27999877929688,,,,,,,597.2,5.912871287,597.2,5.912871287,0.309,0.32,0.329,0.337,0.344,0.351,0.359,0.369,0.383,0.324,0.331,0.336,0.34,0.345,0.349,0.353,0.359,0.366,"Christian Yelich","11477",592885
"Marcell Ozuna","ATL",134.34,576.015,514.611,134.285,80.6845,23.4734,0.6081,29.5193,76.1816,88.3022,53.5118,1.152,142.238,3.4561,3.9051,0.5309,,1.0807,0.3488,0.260945,0.0929,0.246935,0.376212,0.332334,0.481009,0.349324,0.813344,0.220064,2.26621,0.30213,-0.933,-1.00244,85.5294,18.1482,123.593,-1.93545,-0.071,14.31540560722351,-15.555000208318233,1.85304,71.58999633789062,,,,,,,762.7,5.691791044,762.7,5.691791044,0.314,0.325,0.334,0.341,0.348,0.355,0.363,0.373,0.386,0.329,0.336,0.341,0.345,0.349,0.353,0.357,0.363,0.37,"Marcell Ozuna","10324",542303
"Seiya Suzuki","CHC",117.36,522.2,458.313,118.803,74.3794,21.7861,3.4972,19.1402,69.5254,64.7219,54.4655,2.611,131.582,4.6998,3.5243,1.198,,11.2339,4.2611,0.259218,0.1043,0.251975,0.413929,0.341588,0.447302,0.341094,0.78889,0.188084,5.36339,0.32034,-0.637,-0.512377,74.0794,12.9934,121.792,-1.14938,-0.448,12.45842182636261,-12.574999868869781,1.78394,84.5,,,,,,,654.6,5.594871794,654.6,5.594871794,0.306,0.317,0.325,0.333,0.34,0.347,0.355,0.364,0.378,0.321,0.327,0.332,0.337,0.341,0.345,0.349,0.354,0.362,"Seiya Suzuki","30116",673548
"Ryan Jeffers","MIN",91.67,377.845,335.131,79.0149,46.124,16.2142,0.7662,15.9106,44.3494,47.091,31.8901,0.3778,86.2626,7.5569,2.4976,0.7699,,2.7966,0.8543,0.235773,0.0843999,0.228301,0.369686,0.31416,0.431155,0.323854,0.745315,0.195382,3.42585,0.26801,-0.514,-0.459058,48.3584,4.15882,112.272,-0.973058,-1.602,4.332693159580231,2.8450000286102295,1.75194,235.1199951171875,,,,,,,432.8,4.704347826,432.8,4.704347826,0.283,0.296,0.305,0.314,0.322,0.331,0.34,0.351,0.367,0.301,0.309,0.314,0.319,0.323,0.328,0.333,0.339,0.347,"Ryan Jeffers","24618",680777
"Joc Pederson","TEX",91.15,394.097,339.949,86.0993,51.7152,14.2756,1.1375,18.971,52.4169,56.1727,42.8777,2.3646,94.3358,8.276,2.6188,0.3753,,4.2268,1.5239,0.253271,0.1088,0.239372,0.454522,0.348604,0.469373,0.352815,0.817977,0.216102,3.90011,0.292803,-0.374,-0.565052,59.6246,13.5239,131.985,-0.939052,-0.083,13.48412698507309,-10.482999615371227,1.66675,319.54998779296875,,,,,,,521.5,5.73076923,521.5,5.73076923,0.312,0.325,0.335,0.343,0.351,0.36,0.369,0.38,0.395,0.331,0.338,0.344,0.348,0.352,0.357,0.361,0.367,0.375,"Joc Pederson","11899",592626
"Kerry Carpenter","DET",101.82,438.938,398.216,102.063,60.5278,17.9707,3.3661,20.1981,54.386,63.625,31.7791,2.1947,110.027,5.7062,2.843,0.3934,,2.9595,1.1226,0.2563,0.0723999,0.250667,0.28883,0.318207,0.470498,0.337249,0.788705,0.214198,4.30652,0.302268,-0.694,-0.618999,60.9094,9.56322,122.209,-1.313,-0.396,9.841164827346802,-10.201000303030014,1.47402,201.5,,,,,,,547.4,5.366666666,547.4,5.366666666,0.297,0.31,0.319,0.328,0.336,0.344,0.353,0.364,0.379,0.314,0.322,0.327,0.332,0.337,0.341,0.346,0.352,0.361,"Kerry Carpenter","25961",681481
"Jorge Soler","LAA",118.28,516.798,451.03,106.297,59.1832,21.137,0.7204,25.256,66.7554,70.245,56.4343,1.0336,133.73,5.168,3.335,0.8305,,1.3252,0.4324,0.235675,0.1092,0.258767,0.422001,0.325406,0.453723,0.336953,0.779129,0.218047,2.71213,0.274362,-1.457,-0.855217,71.5906,11.1366,119.038,-2.31222,-0.708,8.945575952529907,-12.511999905109406,1.41091,212.16000366210938,,,,,,,629.1,5.331355932,629.1,5.331355932,0.3,0.312,0.321,0.328,0.336,0.343,0.351,0.361,0.375,0.317,0.323,0.328,0.333,0.337,0.341,0.345,0.35,0.358,"Jorge Soler","14221",624585
"Trevor Larnach","MIN",98.59,426.927,374.603,91.3682,56.4522,18.1049,1.1188,15.6922,51.4989,53.4672,46.0227,1.2808,114.179,2.9885,2.7743,0.5382,,3.2992,1.0764,0.243907,0.1078,0.267444,0.403075,0.329229,0.423881,0.327948,0.75311,0.179974,3.6057,0.305754,-0.568,-0.598362,56.0467,6.10556,115.152,-1.16636,-1.204,6.235121965408325,-7.114999771118164,1.37896,327.1199951171875,,,,,,,492.8,4.977777777,492.8,4.977777777,0.289,0.301,0.311,0.319,0.326,0.334,0.343,0.354,0.369,0.305,0.313,0.318,0.323,0.327,0.332,0.337,0.343,0.351,"Trevor Larnach","21501",663616
"Alec Burleson","STL",101.07,418.167,383.546,105.484,70.9778,18.3414,0.6353,15.5293,50.0667,53.7912,27.3481,0,58.0689,3.3453,2.8678,1.059,,6.1509,1.8685,0.275022,0.0654,0.138865,0.47096,0.32648,0.447622,0.33489,0.774102,0.172599,3.6801,0.287564,-0.673,-0.329007,57.233,8.31669,116.538,-1.00201,-0.283,7.267753601074219,-8.541999816894531,1.30658,235.80999755859375,,,,,,,508.1,5.030693069,508.1,5.030693069,0.296,0.308,0.317,0.326,0.333,0.341,0.35,0.361,0.376,0.313,0.32,0.325,0.33,0.334,0.339,0.344,0.349,0.358,"Alec Burleson","27615",676475
"Kyle Manzardo","CLE",86.63,378.71,331.493,79.9448,44.8782,18.8267,0.5965,15.6434,46.4494,50.1029,40.7871,0.7574,84.3318,3.4084,2.6887,0.3333,,1.6905,0.5309,0.241166,0.1077,0.222682,0.48365,0.328086,0.443131,0.3343,0.771217,0.201965,2.98122,0.27455,-0.027,-0.573947,51.6532,7.35236,120.188,-0.600947,0.076,8.146839082241058,-9.272999979555607,1.18752,368.6000061035156,,,,,,,461.2,5.301149425,461.2,5.301149425,0.292,0.305,0.315,0.324,0.333,0.341,0.351,0.362,0.379,0.309,0.317,0.323,0.329,0.334,0.339,0.344,0.351,0.36,"Kyle Manzardo","29794",700932
"Ryan O'Hearn","BAL",87.6,359.378,326.622,87.922,57.991,15.6021,1.4494,12.8796,42.3456,46.7404,26.7018,1.4375,65.7164,2.875,2.4629,0.7164,,2.8062,0.8288,0.269186,0.0743,0.182861,0.406319,0.327603,0.444127,0.332807,0.77173,0.174942,3.86519,0.299583,-0.478,-0.454206,48.5845,6.54515,120.518,-0.932206,0.011,7.504990756511688,-8.19500032812357,1.16601,351.69000244140625,,,,,,,433,4.920454545,433,4.920454545,0.291,0.304,0.314,0.323,0.331,0.34,0.349,0.36,0.377,0.31,0.317,0.323,0.328,0.332,0.337,0.342,0.348,0.357,"Ryan O'Hearn","16442",656811
"Jonathan Aranda","TBR",74.59,306.283,267.6,68.2003,43.7524,12.8639,0.5606,11.0234,35.5793,36.5371,31.5471,0.9188,78.8884,4.5942,1.9792,0.5623,,1.2132,0.3583,0.254859,0.103,0.257567,0.399895,0.341298,0.430702,0.336661,0.771999,0.175842,2.78811,0.318238,0.135,-0.525777,42.3564,6.52809,124.655,-0.390777,0.161,8.249522745609283,-7.636999860405922,1.11773,320.07000732421875,,,,,,,372.5,4.966666666,372.5,4.966666666,0.293,0.307,0.317,0.326,0.335,0.344,0.354,0.366,0.383,0.313,0.321,0.326,0.331,0.336,0.341,0.346,0.352,0.361,"Jonathan Aranda","21837",666018
"Jesse Winker","NYM",87.48,365.283,307.364,74.9187,49.3315,13.7354,1.6355,10.2164,43.6417,39.4552,49.7515,1.0958,78.4085,5.114,2.4204,0.6332,,6.5427,1.9543,0.243746,0.1362,0.214652,0.634517,0.355915,0.398793,0.334145,0.754708,0.155047,4.52591,0.29256,-1.231,-0.296682,49.776,7.04597,118.083,-1.52768,-0.894,6.370926022529602,-9.024000108242035,0.982296,403.1400146484375,,,,,,,431.7,4.962068965,431.7,4.962068965,0.295,0.307,0.317,0.325,0.333,0.341,0.349,0.36,0.375,0.313,0.32,0.325,0.329,0.334,0.338,0.343,0.348,0.356,"Jesse Winker","13590",608385
"Luis Torrens","NYM",53.88,204.529,185.8,42.4944,27.5663,8.6707,0.3776,5.8798,22.5227,22.093,14.4602,0.2045,52.8973,2.0453,1.4785,0.7455,,2.3675,0.5735,0.22871,0.0706998,0.258629,0.273364,0.289522,0.374379,0.290457,0.663901,0.145669,4.03829,0.284935,-0.268,-0.10499,20.6789,-3.24657,88.6778,-0.37299,1.016,-3.142147809267044,5.505999803543091,0.899909,677.9299926757812,,,,,,,180.7,3.346296296,180.7,3.346296296,0.24,0.256,0.267,0.278,0.288,0.298,0.31,0.324,0.344,0.264,0.272,0.279,0.284,0.29,0.295,0.301,0.308,0.318,"Luis Torrens","15905",620443
"Heston Kjerstad","BAL",80.95,329.233,294.699,73.4319,47.1291,13.5347,1.054,11.714,38.512,40.0457,25.4497,1.3169,85.286,5.9262,2.3348,0.8235,,2.0745,0.6162,0.249176,0.0772998,0.259044,0.298404,0.319137,0.421503,0.321365,0.74064,0.172327,3.58223,0.308537,-0.076,-0.443866,41.4773,2.96419,112.47,-0.519866,-0.295,4.177659034729004,-6.662000089883804,0.876914,340.7200012207031,,,,,,,366.9,4.529629629,366.9,4.529629629,0.278,0.291,0.302,0.311,0.319,0.328,0.338,0.35,0.368,0.296,0.304,0.31,0.316,0.321,0.326,0.331,0.338,0.348,"Heston Kjerstad","31166",677008
"Jeimer Candelario","CIN",105.81,447.38,402.053,97.2503,56.9067,22.0827,1.6481,16.6128,52.6607,56.985,34.7167,0.8948,106.665,6.7107,3.2902,0.6099,,4.8537,1.6007,0.241884,0.0776,0.23842,0.325475,0.3104,0.428968,0.320017,0.739368,0.187083,4.31298,0.285882,-0.38,-0.446586,55.876,3.54231,98.5852,-0.826586,-0.46,-1.5834787487983704,-4.8810000121593475,0.871017,308.2200012207031,,,,,,,506.1,4.774528301,506.1,4.774528301,0.283,0.295,0.303,0.311,0.319,0.326,0.335,0.345,0.359,0.3,0.306,0.311,0.316,0.32,0.324,0.328,0.333,0.341,"Jeimer Candelario","13621",600869
"Gary Sánchez","BAL",53.28,217.796,192.908,42.1309,25.2975,7.2456,0.6007,8.987,24.7097,26.6312,19.6234,0,58.1231,3.2669,1.5173,0.4805,,0.7381,0.2155,0.218399,0.0901,0.26687,0.337618,0.299202,0.401948,0.306675,0.70115,0.183548,3.12181,0.26033,-0.451,-0.319977,24.863,-0.614309,102.136,-0.770977,-0.786,-0.23864203691482544,-0.07200002670288086,0.70141,515.280029296875,,,,,,,223.7,4.220754716,223.7,4.220754716,0.257,0.272,0.284,0.294,0.304,0.314,0.326,0.34,0.36,0.284,0.291,0.297,0.302,0.306,0.311,0.316,0.322,0.33,"Gary Sanchez","11442",596142
"Josh Bell","WSN",114.77,490.338,433.678,108.74,70.5603,19.7696,1.156,17.2541,56.7349,60.1529,48.5435,1.471,96.8404,3.9227,3.5752,0.6184,,1.041,0.362,0.250739,0.0990001,0.197497,0.501273,0.329181,0.421012,0.326637,0.750193,0.170273,2.47628,0.283099,-1.383,-0.89778,63.8539,6.49512,109.879,-2.28078,-0.112,3.511948823928833,-13.17900039255619,0.688005,331.8999938964844,,,,,,,560.8,4.876521739,560.8,4.876521739,0.292,0.303,0.311,0.318,0.325,0.333,0.34,0.35,0.363,0.308,0.314,0.319,0.323,0.326,0.33,0.334,0.339,0.346,"Josh Bell","13145",605137
"Mitch Garver","SEA",72.39,298.83,259.017,54.4059,32.0199,10.3643,0.3106,11.711,32.7874,34.4584,33.5287,0.2988,85.3978,3.586,2.0843,0.614,,0.7093,0.2252,0.210048,0.1122,0.285774,0.392618,0.306894,0.3881,0.306169,0.694994,0.178052,2.27172,0.260347,-0.32,-0.492629,33.992,-0.964479,105.536,-0.812629,-0.351,1.080147922039032,-2.227000057697296,0.66897,456.5199890136719,,,,,,,301.1,4.181944444,301.1,4.181944444,0.262,0.276,0.286,0.295,0.304,0.313,0.323,0.335,0.353,0.283,0.29,0.296,0.301,0.306,0.31,0.316,0.322,0.33,"Mitch Garver","15161",641598
"Giancarlo Stanton","NYY",69.35,295.593,264.225,61.0509,32.4899,9.9766,0.2418,18.3426,38.9325,46.4734,27.1946,1.478,88.2249,1.7736,2.0587,0.3409,,0.6784,0.2201,0.231056,0.0920001,0.298467,0.308242,0.304889,0.478905,0.334069,0.783794,0.247849,2.38438,0.2674,-1.212,-0.42685,40.2616,5.68364,118.775,-1.63885,0,4.71130895614624,-8.090999603271484,0.668627,499.6199951171875,,,,,,,364.7,5.285507246,364.7,5.285507246,0.287,0.302,0.313,0.322,0.332,0.342,0.352,0.365,0.384,0.313,0.32,0.325,0.329,0.334,0.338,0.343,0.348,0.356,"Giancarlo Stanton","4949",519317
"Masataka Yoshida","BOS",60.64,257.45,230.833,65.3665,44.707,12.9999,0.6383,7.0214,31.0297,31.1567,20.0554,0.7724,35.4097,4.3767,1.7585,0.4273,,1.7135,0.5032,0.283177,0.0779001,0.13754,0.566382,0.349379,0.436279,0.341747,0.785658,0.153101,3.32379,0.306821,-0.718,-0.400678,36.6572,6.54121,118.387,-1.11868,-0.209,4.297656059265137,-6.737999811768532,0.634321,438.0299987792969,,,,,,,315.2,5.167213114,315.2,5.167213114,0.297,0.311,0.321,0.331,0.34,0.349,0.359,0.372,0.389,0.32,0.327,0.333,0.337,0.341,0.346,0.35,0.356,0.364,"Masataka Yoshida","31837",807799
"Rhys Hoskins","MIL",109.2,457.053,401.452,89.8229,50.3789,16.9429,0.8011,21.7,54.8138,61.0988,46.4823,0.4571,128.143,5.0276,3.3879,0.7036,,2.2636,0.707,0.223745,0.1017,0.280369,0.362737,0.309703,0.432102,0.321923,0.741805,0.208357,3.04564,0.267153,-1.412,-0.634161,57.7852,4.32,105.97,-2.04616,-1.3,1.2169313430786133,-10.805000066757202,0.581687,277.739990234375,,,,,,,518.8,4.759633027,518.8,4.759633027,0.283,0.296,0.305,0.313,0.32,0.328,0.337,0.347,0.362,0.3,0.307,0.312,0.317,0.321,0.326,0.331,0.336,0.345,"Rhys Hoskins","16472",656555
"Jonah Bride","MIA",81.27,348.071,298.183,70.5326,46.7664,14.1247,0.7431,8.8984,37.5761,37.5044,42.4298,0.3481,74.7843,4.873,2.262,0.3231,,1.6645,0.5727,0.236541,0.1219,0.214854,0.567362,0.338853,0.378421,0.319177,0.717274,0.14188,2.86609,0.28434,-0.588,-0.638734,43.2375,2.52086,101.873,-1.22673,1.124,-0.44723546504974365,-6.100000023841858,0.52092,460.5299987792969,,,,,,,372.5,4.598765432,372.5,4.598765432,0.28,0.292,0.301,0.31,0.318,0.326,0.335,0.345,0.361,0.297,0.304,0.31,0.314,0.319,0.323,0.328,0.334,0.342,"Jonah Bride","24703",681146
"Justin Turner","CHC",71.71,309.405,273.657,69.3565,48.2966,13.4155,0.2995,7.3448,34.1682,33.9652,28.2796,0.6188,59.4657,4.9505,2.1232,0.3941,,1.3572,0.4146,0.253443,0.0914001,0.192194,0.475562,0.331984,0.385173,0.316383,0.717157,0.13173,2.72331,0.296749,-1.157,-0.535035,37.7386,1.54504,105.16,-1.69203,0.068,0.2170339822769165,-5.907999828457832,0.47637,519.8300170898438,,,,,,,316.8,4.4,316.8,4.4,0.275,0.288,0.298,0.306,0.315,0.323,0.332,0.343,0.36,0.294,0.302,0.307,0.312,0.316,0.32,0.325,0.331,0.339,"Justin Turner","5235",457759
"Eloy Jiménez","TBR",39.8,170.04,155.457,41.7354,27.8029,7.5325,0.209,6.191,19.9469,22.7138,12.0729,0.5101,35.0245,1.1903,1.1401,0.1799,,0.7786,0.2445,0.268469,0.0710002,0.205977,0.344699,0.323787,0.439085,0.329554,0.762871,0.170616,2.71103,0.308059,-0.289,-0.263389,22.5427,2.65167,119.656,-0.552389,-0.091,3.2719321250915527,-4.421999849379063,0.466642,583.8400268554688,,,,,,,200.7,5.0175,200.7,5.0175,0.275,0.292,0.304,0.316,0.327,0.338,0.35,0.366,0.388,0.307,0.314,0.32,0.325,0.329,0.334,0.339,0.344,0.353,"Eloy Jimenez","17484",650391
"Donovan Solano","SEA",63.85,270.12,243.96,62.2823,45.047,12.1495,0.4523,4.6335,27.4824,25.4931,19.0434,0.2701,60.0631,4.592,1.8735,0.6502,,1.3789,0.4003,0.255297,0.0704999,0.222357,0.317057,0.31884,0.365784,0.302451,0.684624,0.110488,3.10004,0.31826,-0.729,-0.426283,29.918,-1.68007,102.921,-1.15528,-0.994,-0.25261175632476807,-4.427000105381012,0.446673,632.7100219726562,,,,,,,258.9,4.0453125,258.9,4.0453125,0.259,0.273,0.283,0.292,0.3,0.309,0.319,0.331,0.348,0.278,0.286,0.292,0.297,0.302,0.307,0.312,0.318,0.327,"Donovan Solano","8623",456781
